  6293  1 0
  6294  1 0
  6295  1 0
  6296 -1 3
  6301  1 0
  6306 -1 3
  6310  1 0
  6315  1 0
  6316 -1 1
  6327  1 0
  6334  1 0
  6338  1 0
  6339 -1 3
  6342  1 0
  6346 -1 1
  6358  1 0
  6372  1 0
  6376  1 0
  6377  1 0
  6381  1 0
  6398 -1 2
  6407  1 0
  6418 -1 1
  6419  1 0
  6422 -1 1
  6439  1 0
  6442  1 0
  6453  1 0
  6457 -1 1
  6462 -1 1
  6464  1 0
  6475  1 0
  6476 -1 2
  6498 -1 1
  6500  1 0
  6502 -1 1
  6517  1 0
  6522  1 0
  6531  1 0
  6533  1 0
  6535  1 0
  6542  1 0
  6544  1 0
  6554 -1 1
  6556  1 0
  6584  1 0
  6587 -1 3
  6613  1 0
  6614  1 0
  6615  1 0
  6617  1 0
  6622  1 0
  6654  1 0
  6658  1 0
  6662  1 0
  6669  1 0
  6671 -1 1
  6685  1 0
  6695  1 0
  6698  1 0
  6700  1 0
  6701 -1 1
  6702  1 0
  6704 -1 1
  6707  1 0
  6708 -1 1
  6709  1 0
  6711 -1 3
  6714  1 0
  6715 -1 1
  6721  1 0
  6738  1 0
  6742 -1 1
  6743  1 0
  6745  1 0
  6749  1 0
  6750  1 0
  6753  1 0
  6755  1 0
  6757  1 0
  6759  1 0
  6761  1 0
  6771  1 0
  6774  1 0
  6775  1 0
  6778  1 0
  6779  1 0
  6780 -1 1
  6782  1 0
  6783  1 0
  6785  1 0
  6789  1 0
  6807  1 0
  6809  1 0
  6810  1 0
  6812  1 0
  6813  1 0
  6816  1 0
  6845  1 0
  6851  1 0
  7287  1 0
  7321 -1 1
  7322  1 0
  7350  1 0
  7351  1 0
  7361  1 0
  7365  1 0
  7386  1 0
  7387 -1 1
  7391  1 0
  7395  1 0
  7397 -1 1
  7399  1 0
  7401 -1 3
  7404 -1 2
  7425  1 0
  7427  1 0
  7428  1 0
  7429 -1 1
  7431 -1 1
  7432  1 0
  7434 -1 2
  7440  1 0
  7455 -1 1
  7456 -1 1
  7457  1 0
  7462  1 0
  7464 -1 2
  7466 -1 1
  7467 -1 1
  7468 -1 3
  7470 -1 1
  7471 -1 1
  7474  1 0
  7475 -1 1
  7479  1 0
  7480 -1 1
  7481  1 0
  7482  1 0
  7485 -1 2
  7486  1 0
  7489 -1 2
  7490 -1 1
  7491  1 0
  7493  1 0
  7497 -1 1
  7499  1 0
  7501  1 0
  7502  1 0
  7505  1 0
  7514  1 0
  7516 -1 1
  7520  1 0
  7521  1 0
  7524  1 0
  7526  1 0
  7527  1 0
  7532 -1 1
  7533 -1 1
  7534 -1 3
  7552 -1 3
  7554 -1 3
  7556  1 0
  7559  1 0
  7560 -1 3
  7562  1 0
  7563 -1 2
  7564 -1 1
  7568  1 0
  7569 -1 1
  7570  1 0
  7589  1 0
  7590  1 0
  7592 -1 3
  7593 -1 1
  7595 -1 1
  7596  1 0
  7600 -1 1
  7601 -1 1
  7602  1 0
  7603  1 0
  7604 -1 1
  7608  1 0
  7633 -1 2
  7636  1 0
  7637  1 0
  7638 -1 1
  7639 -1 1
  7663  1 0
  7664  1 0
  7665  1 0
  7669  1 0
  7670 -1 3
  7671  1 0
  7672 -1 1
  7673  1 0
  7677 -1 1
  7678 -1 3
  7679  1 0
  7683 -1 1
  7684 -1 3
  7685 -1 2
  7686 -1 1
  7691 -1 1
  7704  1 0
  7707 -1 1
  7711 -1 2
  7712  1 0
  7714 -1 1
  7718  1 0
  7719 -1 2
  7725  1 0
  7728  1 0
  7731 -1 1
  7733  1 0
  7734 -1 2
  7735  1 0
  7737 -1 1
  7738  1 0
  7748  1 0
  7753 -1 1
  7755  1 0
  7758 -1 1
  7759  1 0
  7760 -1 1
  7761  1 0
  7770  1 0
  7772  1 0
  7773  1 0
  7780 -1 3
  7781  1 0
  7782  1 0
  7791  1 0
  7797 -1 1
  7815 -1 2
  7816  1 0
  7825  1 0
  7829  1 0
  7840  1 0
  7842  1 0
  7868 -1 1
  7874  1 0
  7876 -1 1
  7879 -1 1
  7880  1 0
  7881 -1 1
  7917  1 0
  7921  1 0
  7922 -1 1
  7925 -1 2
  7951  1 0
  7956 -1 2
  7958 -1 1
  7965 -1 1
  7991  1 0
  7997 -1 2
  7999 -1 1
  8028  1 0
  8032  1 0
  8034  1 0
  8035 -1 1
  8037  1 0
  8038 -1 2
  8059  1 0
  8063  1 0
  8064  1 0
  8073 -1 1
  8074 -1 1
  8075 -1 1
  8079  1 0
  8080  1 0
  8086 -1 1
  8091  1 0
  8092  1 0
  8094  1 0
  8099  1 0
  8103  1 0
  8105 -1 1
  8107 -1 1
  8114  1 0
  8115 -1 1
  8116  1 0
  8117  1 0
  8121  1 0
  8140  1 0
  8142  1 0
  8143 -1 1
  8144 -1 2
  8146  1 0
  8147  1 0
  8149  1 0
  8150 -1 1
  8176  1 0
  8179 -1 1
  8180  1 0
  8181  1 0
  8187  1 0
  8597 -1 3
  8598 -1 1
  8599  1 0
  8600  1 0
  8631  1 0
  8632  1 0
  8634 -1 1
  8667  1 0
  8668 -1 2
  8670  1 0
  8674 -1 1
  8675 -1 1
  8677  1 0
  8678 -1 1
  8698 -1 1
  8699 -1 3
  8702  1 0
  8705  1 0
  8707  1 0
  8709 -1 1
  8712 -1 1
  8713 -1 1
  8714  1 0
  8734  1 0
  8735 -1 1
  8736  1 0
  8740 -1 1
  8742  1 0
  8745 -1 1
  8747  1 0
  8748 -1 1
  8751 -1 1
  8752 -1 1
  8765  1 0
  8768  1 0
  8769  1 0
  8770  1 0
  8774  1 0
  8779 -1 2
  8784 -1 3
  8789  1 0
  8793  1 0
  8796 -1 1
  8797  1 0
  8798 -1 3
  8800 -1 1
  8802 -1 3
  8803 -1 1
  8805  1 0
  8806  1 0
  8808 -1 3
  8811  1 0
  8817  1 0
  8818  1 0
  8828  1 0
  8830 -1 1
  8831 -1 1
  8833  1 0
  8836 -1 3
  8837 -1 3
  8838 -1 3
  8840 -1 3
  8844  1 0
  8846  1 0
  8848 -1 1
  8863 -1 1
  8866  1 0
  8867  1 0
  8869 -1 3
  8871  1 0
  8872  1 0
  8873 -1 2
  8874  1 0
  8875 -1 2
  8877  1 0
  8879 -1 1
  8880  1 0
  8899  1 0
  8905 -1 2
  8906 -1 2
  8907 -1 1
  8910 -1 1
  8911  1 0
  8913 -1 1
  8914 -1 1
  8938  1 0
  8939  1 0
  8940 -1 1
  8942 -1 3
  8944  1 0
  8945 -1 1
  8947  1 0
  8948  1 0
  8951  1 0
  8976  1 0
  8978 -1 1
  8979  1 0
  8982  1 0
  8983 -1 1
  8986  1 0
  8987  1 0
  8989 -1 1
  9017  1 0
  9019 -1 1
  9020  1 0
  9022  1 0
  9024 -1 1
  9026  1 0
  9027 -1 1
  9028  1 0
  9029 -1 1
  9030  1 0
  9031 -1 1
  9032 -1 1
  9034  1 0
  9056  1 0
  9061 -1 1
  9063  1 0
  9064  1 0
  9065  1 0
  9066 -1 1
  9067 -1 2
  9068  1 0
  9069  1 0
  9078  1 0
  9094 -1 2
  9101  1 0
  9102  1 0
  9104  1 0
  9106  1 0
  9109  1 0
  9122 -1 1
  9129 -1 1
  9130 -1 1
  9138 -1 1
  9139  1 0
  9141  1 0
  9143  1 0
  9144 -1 1
  9145 -1 1
  9146 -1 3
  9147 -1 2
  9159  1 0
  9162 -1 2
  9164  1 0
  9165  1 0
  9166  1 0
  9181  1 0
  9182  1 0
  9185  1 0
  9187  1 0
  9188  1 0
  9189 -1 1
  9193  1 0
  9205 -1 1
  9222  1 0
  9224  1 0
  9225 -1 3
  9226  1 0
  9228  1 0
  9229 -1 2
  9259 -1 1
  9261  1 0
  9267 -1 1
  9268  1 0
  9270 -1 3
  9271 -1 1
  9308  1 0
  9309 -1 1
  9337  1 0
  9341 -1 3
  9343 -1 1
  9346  1 0
  9356  1 0
  9359  1 0
  9378  1 0
  9381  1 0
  9384 -1 2
  9413 -1 2
  9420  1 0
  9423  1 0
  9427 -1 1
  9430 -1 1
  9434 -1 1
  9444 -1 1
  9445  1 0
  9446  1 0
  9447  1 0
  9448 -1 1
  9449  1 0
  9456  1 0
  9458  1 0
  9462  1 0
  9463 -1 2
  9464 -1 1
  9466  1 0
  9467 -1 1
  9473  1 0
  9474  1 0
  9475  1 0
  9477  1 0
  9485  1 0
  9494  1 0
  9495  1 0
  9497  1 0
  9498 -1 1
  9502  1 0
  9503  1 0
  9504  1 0
  9505  1 0
  9506  1 0
  9508  1 0
  9520  1 0
  9534  1 0
  9535  1 0
  9547 -1 3
  9548  1 0
  9582  1 0
 10070  1 0
 10111  1 0
 10112  1 0
 10154 -1 3
 10155  1 0
 10156 -1 1
 10157 -1 1
 10158  1 0
 10160  1 0
 10161  1 0
 10163  1 0
 10196 -1 1
 10198 -1 2
 10199  1 0
 10200  1 0
 10206  1 0
 10207 -1 1
 10240  1 0
 10242  1 0
 10243  1 0
 10245  1 0
 10246  1 0
 10248 -1 1
 10250 -1 1
 10251  1 0
 10252  1 0
 10254  1 0
 10278  1 0
 10279  1 0
 10280  1 0
 10282 -1 3
 10283  1 0
 10284 -1 2
 10285 -1 3
 10287 -1 3
 10292 -1 1
 10297  1 0
 10298 -1 1
 10317  1 0
 10319  1 0
 10323 -1 3
 10327 -1 3
 10329  1 0
 10330 -1 1
 10331 -1 1
 10333 -1 1
 10334  1 0
 10336 -1 1
 10339  1 0
 10340  1 0
 10341 -1 2
 10352 -1 1
 10353  1 0
 10354  1 0
 10355  1 0
 10356 -1 1
 10357 -1 3
 10360  1 0
 10361  1 0
 10362  1 0
 10364  1 0
 10366 -1 1
 10367 -1 3
 10373 -1 1
 10374 -1 1
 10385  1 0
 10386 -1 3
 10393  1 0
 10395  1 0
 10396 -1 1
 10397 -1 1
 10398 -1 1
 10399  1 0
 10401 -1 1
 10403  1 0
 10405  1 0
 10407  1 0
 10410  1 0
 10411  1 0
 10412  1 0
 10414  1 0
 10415 -1 2
 10417 -1 3
 10430  1 0
 10431  1 0
 10432  1 0
 10436  1 0
 10438  1 0
 10439 -1 2
 10443  1 0
 10445  1 0
 10446  1 0
 10448  1 0
 10449 -1 1
 10450  1 0
 10451 -1 1
 10452  1 0
 10453  1 0
 10454  1 0
 10455 -1 1
 10456 -1 1
 10459 -1 2
 10478  1 0
 10480 -1 1
 10481 -1 1
 10483  1 0
 10485  1 0
 10486  1 0
 10487  1 0
 10490  1 0
 10491  1 0
 10492  1 0
 10493  1 0
 10519 -1 2
 10520  1 0
 10521 -1 1
 10522 -1 1
 10523  1 0
 10524 -1 2
 10525 -1 1
 10526 -1 1
 10527  1 0
 10529  1 0
 10530 -1 1
 10531  1 0
 10532  1 0
 10557  1 0
 10560 -1 1
 10562  1 0
 10563  1 0
 10565  1 0
 10566 -1 3
 10567  1 0
 10568 -1 1
 10569  1 0
 10598  1 0
 10601 -1 1
 10603  1 0
 10605 -1 1
 10606  1 0
 10609 -1 3
 10640 -1 3
 10646  1 0
 10647 -1 1
 10654  1 0
 10656  1 0
 10660  1 0
 10692 -1 3
 10694 -1 2
 10695  1 0
 10696 -1 1
 10698  1 0
 10703  1 0
 10704  1 0
 10714  1 0
 10737  1 0
 10738  1 0
 10739 -1 1
 10740  1 0
 10741 -1 1
 10742 -1 1
 10746  1 0
 10747 -1 1
 10749  1 0
 10750  1 0
 10776  1 0
 10777  1 0
 10780  1 0
 10781 -1 1
 10782 -1 1
 10785  1 0
 10788 -1 1
 10789 -1 2
 10790  1 0
 10793  1 0
 10794  1 0
 10795 -1 1
 10796  1 0
 10798 -1 3
 10799 -1 1
 10807 -1 3
 10813 -1 1
 10814 -1 1
 10817  1 0
 10822 -1 1
 10823 -1 1
 10825  1 0
 10826 -1 3
 10829 -1 1
 10830 -1 2
 10843  1 0
 10845 -1 3
 10855 -1 2
 10856 -1 3
 10859  1 0
 10860 -1 1
 10866  1 0
 10870 -1 1
 10872 -1 3
 10874 -1 2
 10876 -1 2
 10903  1 0
 10904  1 0
 10915 -1 1
 10916 -1 1
 10918  1 0
 10919  1 0
 10920  1 0
 10921 -1 1
 10922  1 0
 10949 -1 1
 10957 -1 1
 10958 -1 3
 10959 -1 1
 10960  1 0
 10961  1 0
 10962  1 0
 10963 -1 2
 10997 -1 1
 10998 -1 1
 10999  1 0
 11000 -1 1
 11002  1 0
 11003  1 0
 11004  1 0
 11033  1 0
 11043 -1 1
 11044  1 0
 11046 -1 1
 11047 -1 1
 11048 -1 3
 11049  1 0
 11077 -1 3
 11089  1 0
 11090 -1 1
 11091 -1 1
 11093 -1 1
 11097  1 0
 11102  1 0
 11116 -1 1
 11122  1 0
 11123  1 0
 11134  1 0
 11135  1 0
 11144  1 0
 11147  1 0
 11156 -1 1
 11158  1 0
 11159  1 0
 11161  1 0
 11163 -1 1
 11164  1 0
 11177  1 0
 11182  1 0
 11186 -1 2
 11189  1 0
 11192  1 0
 11195 -1 1
 11197  1 0
 11198  1 0
 11199 -1 1
 11221  1 0
 11222  1 0
 11224  1 0
 11225  1 0
 11226  1 0
 11228 -1 1
 11229  1 0
 11230  1 0
 11232 -1 1
 11234  1 0
 11235  1 0
 11237 -1 1
 11240  1 0
 11271  1 0
 11272 -1 1
 11273  1 0
 11276  1 0
 11277  1 0
 11297  1 0
 11872  1 0
 11874  1 0
 11909  1 0
 11917  1 0
 11918  1 0
 11919  1 0
 11954  1 0
 11956  1 0
 11957  1 0
 11959  1 0
 11960  1 0
 11964  1 0
 11966  1 0
 11998 -1 1
 11999 -1 3
 12001  1 0
 12002 -1 2
 12010  1 0
 12042 -1 3
 12047  1 0
 12050  1 0
 12054 -1 1
 12055  1 0
 12059  1 0
 12076  1 0
 12079 -1 3
 12080 -1 3
 12083  1 0
 12085 -1 2
 12086  1 0
 12087 -1 3
 12090 -1 2
 12091  1 0
 12095  1 0
 12097 -1 1
 12101  1 0
 12103 -1 3
 12104  1 0
 12106  1 0
 12109 -1 3
 12110 -1 3
 12111  1 0
 12112  1 0
 12114 -1 1
 12115 -1 1
 12118 -1 3
 12123  1 0
 12124 -1 1
 12127  1 0
 12129  1 0
 12130  1 0
 12131  1 0
 12132 -1 2
 12148  1 0
 12153 -1 3
 12154  1 0
 12155 -1 1
 12157  1 0
 12158 -1 1
 12159  1 0
 12160 -1 3
 12161  1 0
 12162 -1 3
 12163 -1 3
 12165  1 0
 12167 -1 3
 12168  1 0
 12172 -1 1
 12174 -1 1
 12187  1 0
 12194 -1 3
 12195  1 0
 12197 -1 1
 12198  1 0
 12199  1 0
 12200 -1 1
 12201 -1 3
 12202  1 0
 12203 -1 1
 12205  1 0
 12206  1 0
 12208 -1 1
 12209  1 0
 12210  1 0
 12211  1 0
 12213  1 0
 12214  1 0
 12215 -1 2
 12216  1 0
 12219  1 0
 12236  1 0
 12237 -1 1
 12238 -1 1
 12240  1 0
 12241  1 0
 12242 -1 2
 12243 -1 1
 12244  1 0
 12245  1 0
 12248  1 0
 12249  1 0
 12250  1 0
 12251  1 0
 12252 -1 3
 12253  1 0
 12261  1 0
 12277  1 0
 12279 -1 1
 12280  1 0
 12282 -1 3
 12283 -1 1
 12285 -1 2
 12286 -1 1
 12287 -1 1
 12289 -1 1
 12290  1 0
 12291  1 0
 12292 -1 1
 12293 -1 1
 12294 -1 1
 12316  1 0
 12318  1 0
 12320 -1 1
 12322 -1 1
 12324 -1 2
 12325 -1 3
 12326 -1 3
 12327 -1 1
 12328  1 0
 12329 -1 1
 12330 -1 1
 12331  1 0
 12333 -1 2
 12360  1 0
 12361 -1 3
 12364 -1 1
 12365 -1 1
 12366 -1 2
 12369 -1 1
 12370 -1 3
 12372  1 0
 12399 -1 2
 12400  1 0
 12404 -1 2
 12406 -1 1
 12408 -1 2
 12410 -1 1
 12411  1 0
 12446  1 0
 12448 -1 2
 12449  1 0
 12451 -1 1
 12452 -1 1
 12454 -1 2
 12457 -1 1
 12492  1 0
 12494  1 0
 12495 -1 2
 12496  1 0
 12497 -1 1
 12498 -1 1
 12499  1 0
 12500 -1 1
 12501  1 0
 12532 -1 1
 12539 -1 1
 12541  1 0
 12542 -1 1
 12543  1 0
 12547 -1 3
 12577  1 0
 12580  1 0
 12582  1 0
 12583 -1 1
 12585 -1 1
 12586 -1 1
 12618  1 0
 12620  1 0
 12621  1 0
 12622 -1 3
 12623 -1 1
 12624  1 0
 12625  1 0
 12626  1 0
 12627  1 0
 12630  1 0
 12633  1 0
 12649 -1 3
 12666  1 0
 12667 -1 1
 12669  1 0
 12670  1 0
 12671 -1 1
 12672  1 0
 12673  1 0
 12674  1 0
 12675  1 0
 12676  1 0
 12679 -1 2
 12682  1 0
 12683  1 0
 12684  1 0
 12685  1 0
 12687  1 0
 12693 -1 2
 12702 -1 2
 12705 -1 1
 12714 -1 1
 12715 -1 1
 12716 -1 1
 12718 -1 1
 12719 -1 1
 12720 -1 1
 12721 -1 1
 12724 -1 3
 12729  1 0
 12731  1 0
 12737 -1 1
 12742  1 0
 12745 -1 1
 12750 -1 1
 12751  1 0
 12755  1 0
 12756 -1 3
 12757  1 0
 12758  1 0
 12759  1 0
 12761 -1 1
 12764  1 0
 12771  1 0
 12772  1 0
 12775 -1 3
 12776  1 0
 12785  1 0
 12790  1 0
 12793 -1 1
 12796  1 0
 12797  1 0
 12798 -1 1
 12799 -1 1
 12800 -1 1
 12803  1 0
 12804 -1 1
 12805  1 0
 12812 -1 2
 12815  1 0
 12817  1 0
 12830  1 0
 12832  1 0
 12834 -1 3
 12844  1 0
 12845  1 0
 12846  1 0
 12874  1 0
 12875 -1 1
 12876  1 0
 12877 -1 2
 12879  1 0
 12882  1 0
 12890  1 0
 12895 -1 1
 12897  1 0
 12921  1 0
 12935  1 0
 12941 -1 2
 12942  1 0
 12958 -1 2
 12962 -1 1
 12963  1 0
 12964  1 0
 12965 -1 1
 12978  1 0
 12980  1 0
 12984  1 0
 12986  1 0
 12988 -1 1
 12990  1 0
 12997 -1 1
 12998 -1 1
 13000 -1 2
 13003  1 0
 13005  1 0
 13026  1 0
 13028 -1 1
 13035  1 0
 13036 -1 1
 13037  1 0
 13039 -1 1
 13041  1 0
 13043  1 0
 13051 -1 1
 13067  1 0
 13069  1 0
 13070  1 0
 13071 -1 1
 13072 -1 1
 13073  1 0
 13074  1 0
 13075  1 0
 13077  1 0
 13079 -1 1
 13080  1 0
 13084  1 0
 13086  1 0
 13092  1 0
 13093  1 0
 13095  1 0
 13096  1 0
 13098  1 0
 13100  1 0
 13102  1 0
 13108  1 0
 13146  1 0
 13588  1 0
 13631  1 0
 13632  1 0
 13635  1 0
 13675  1 0
 13677  1 0
 13680  1 0
 13682  1 0
 13715 -1 3
 13716  1 0
 13718  1 0
 13719  1 0
 13720 -1 2
 13722  1 0
 13724  1 0
 13755  1 0
 13757 -1 1
 13760  1 0
 13762 -1 3
 13765  1 0
 13766 -1 1
 13768 -1 2
 13769  1 0
 13770  1 0
 13798  1 0
 13799  1 0
 13801  1 0
 13802  1 0
 13803 -1 1
 13805 -1 3
 13806 -1 3
 13808  1 0
 13811  1 0
 13812 -1 3
 13839  1 0
 13840 -1 1
 13846 -1 3
 13847 -1 3
 13849  1 0
 13850 -1 1
 13852 -1 3
 13853 -1 3
 13855 -1 3
 13856  1 0
 13857 -1 1
 13858  1 0
 13861  1 0
 13865  1 0
 13868 -1 1
 13869 -1 1
 13871 -1 1
 13872  1 0
 13876  1 0
 13877  1 0
 13878  1 0
 13879  1 0
 13880 -1 3
 13882  1 0
 13884  1 0
 13886  1 0
 13887  1 0
 13890 -1 3
 13891  1 0
 13892 -1 1
 13895 -1 1
 13900  1 0
 13901 -1 1
 13902  1 0
 13907  1 0
 13910 -1 1
 13911 -1 1
 13913 -1 2
 13915  1 0
 13916  1 0
 13918  1 0
 13920  1 0
 13921  1 0
 13926 -1 3
 13927 -1 3
 13928  1 0
 13929  1 0
 13930 -1 3
 13933  1 0
 13934  1 0
 13935  1 0
 13946  1 0
 13949  1 0
 13952  1 0
 13954 -1 1
 13955  1 0
 13956  1 0
 13959 -1 3
 13960 -1 3
 13961  1 0
 13964 -1 1
 13965 -1 3
 13966  1 0
 13967  1 0
 13971 -1 1
 13974 -1 2
 13976  1 0
 13991  1 0
 13998 -1 1
 13999 -1 1
 14000  1 0
 14001  1 0
 14003 -1 1
 14004  1 0
 14006  1 0
 14009 -1 1
 14010  1 0
 14013  1 0
 14014 -1 3
 14015 -1 2
 14017  1 0
 14018  1 0
 14019  1 0
 14020 -1 1
 14036 -1 1
 14040  1 0
 14041  1 0
 14042 -1 2
 14045 -1 1
 14047  1 0
 14048  1 0
 14050 -1 1
 14051  1 0
